No.;Date;Temps;P.Temps;AV Pyrometer;AV MTC1;AV PTC Top;AV PTC Bottom;AV Press. abs. 1;AV Press. abs. 2;AV Press. rel.;AV Abs. Piston T;AV Rel. Piston T;AV Force;AV Speed;I RMS;U RMS;AV Heating Power;SV Temperature  ;SV Start Temp. T;SV Max. TC Temp.;SV Rel. press.  ;SV Start vacuum ;SV Vac. Main Val;SV Max. piston t;SV Force        ;SV Speed        ;SV Put on force ;SV Pulse time   ;SV Pause time   ;SV Pulses per bu;SV Pause between;SV Y Heating    
33;09/11/2018;15:05:44;00:00:32;400;20;20;20;0,18;4,04;-129,79;13,320;-0,100;4;0,020;0,10;0,00;0,0;450;20;200;20;1;300;10;5;10;1;0;0;1;0;0
34;09/11/2018;15:05:45;00:00:33;400;20;20;20;0,18;4,04;-129,79;13,320;-0,100;4;0,020;0,10;0,00;0,0;450;20;200;20;1;300;10;5;10;1;0;0;1;0;0
35;09/11/2018;15:05:46;00:00:34;400;20;20;20;0,03;4,04;-129,79;13,340;-0,090;5;0,260;0,10;0,00;0,0;450;20;200;20;1;300;10;6;10;1;0;0;1;0;0
36;09/11/2018;15:05:47;00:00:35;400;20;20;20;0,03;4,04;-129,79;13,350;-0,070;5;0,260;0,10;0,00;0,0;450;20;200;20;1;300;10;6;10;1;0;0;1;0;0
37;09/11/2018;15:05:48;00:00:36;400;20;20;20;0,01;3,79;-129,79;13,370;-0,050;6;0,260;0,10;0,00;0,0;450;20;200;20;1;300;10;7;10;1;0;0;1;0;0
38;09/11/2018;15:05:49;00:00:37;400;20;20;20;0,01;3,79;-129,79;13,400;-0,020;6;1,140;0,10;0,00;0,0;450;20;200;20;1;300;10;7;10;1;0;0;1;0;0
39;09/11/2018;15:05:50;00:00:38;400;20;20;20;0,01;3,69;-129,79;13,410;-0,010;6;1,140;0,10;0,00;0,0;450;20;200;20;1;300;10;7;10;1;0;0;1;0;0
40;09/11/2018;15:05:51;00:00:39;400;20;20;20;0,01;3,60;-129,79;13,440;0,010;7;1,140;0,10;0,00;0,0;450;20;200;20;1;300;10;8;10;1;0;0;1;0;0
41;09/11/2018;15:05:52;00:00:40;400;20;20;20;0,01;3,60;-129,79;13,460;0,040;7;1,290;0,10;0,00;0,0;450;20;200;20;1;300;10;9;10;1;0;0;1;0;0
42;09/11/2018;15:05:53;00:00:41;400;20;20;20;0,01;3,54;-129,79;13,480;0,050;8;1,290;0,10;0,00;0,0;450;20;200;20;1;300;10;9;10;1;0;0;1;0;0
43;09/11/2018;15:05:54;00:00:42;400;20;20;20;0,01;3,54;-129,79;13,500;0,080;8;1,290;0,10;0,00;0,0;450;20;200;20;1;300;10;9;10;1;0;0;1;0;0
44;09/11/2018;15:05:55;00:00:43;400;20;20;20;0,01;3,50;-129,79;13,530;0,110;9;1,290;0,10;0,00;0,0;450;20;200;20;1;300;10;10;10;1;0;0;1;0;0
45;09/11/2018;15:05:56;00:00:44;400;20;20;20;0,01;3,45;-129,79;13,540;0,120;9;1,320;0,10;0,00;0,0;450;20;200;20;1;300;10;10;10;1;0;0;1;0;0
46;09/11/2018;15:05:57;00:00:45;400;20;20;20;0,01;3,45;-129,79;13,570;0,150;9;1,320;0,10;0,00;0,0;450;20;200;20;1;300;10;11;10;1;0;0;1;0;0
47;09/11/2018;15:05:58;00:00:46;400;20;20;20;0,01;3,39;-129,79;13,580;0,160;10;1,320;0,10;0,00;0,0;450;20;200;20;1;300;10;11;10;1;0;0;1;0;0
48;09/11/2018;15:05:59;00:00:47;400;20;20;20;0,01;3,33;-129,79;13,610;0,190;10;1,280;0,10;0,00;0,0;450;20;200;20;1;300;10;11;10;1;0;0;1;0;0
49;09/11/2018;15:06:00;00:00:48;400;20;20;20;0,01;3,33;-129,79;13,640;0,220;11;1,280;0,10;0,00;0,0;450;20;200;20;1;300;10;12;10;1;0;0;1;0;0
50;09/11/2018;15:06:01;00:00:49;400;20;20;20;0,01;3,28;-129,79;13,650;0,230;11;1,280;0,10;0,00;0,0;450;20;200;20;1;300;10;12;10;1;0;0;1;0;0
51;09/11/2018;15:06:02;00:00:50;400;20;20;20;0,01;3,28;-129,79;13,680;0,260;12;1,280;0,10;0,00;0,0;450;20;200;20;1;300;10;13;10;1;0;0;1;0;0
52;09/11/2018;15:06:03;00:00:51;400;20;20;20;0,01;3,25;-129,79;13,710;0,280;12;1,340;0,10;0,00;0,0;450;20;200;20;1;300;10;13;10;1;0;0;1;0;0
53;09/11/2018;15:06:04;00:00:52;400;20;20;20;0,01;3,25;-129,79;13,720;0,300;12;1,340;0,10;0,00;0,0;450;20;200;20;1;300;10;14;10;1;0;0;1;0;0
54;09/11/2018;15:06:05;00:00:53;400;20;20;20;0,01;3,23;-129,79;13,750;0,320;13;1,340;0,10;0,00;0,0;450;20;200;20;1;300;10;14;10;1;0;0;1;0;0
55;09/11/2018;15:06:06;00:00:54;400;20;20;20;0,01;3,22;-129,79;13,770;0,350;13;1,320;0,10;0,00;0,0;450;20;200;20;1;300;10;15;10;1;0;0;1;0;0
56;09/11/2018;15:06:07;00:00:55;400;20;20;20;0,01;3,22;-129,79;13,790;0,370;14;1,320;0,10;0,00;0,0;450;20;200;20;1;300;10;15;10;1;0;0;1;0;0
57;09/11/2018;15:06:08;00:00:56;400;20;20;20;0,01;3,20;-129,79;13,820;0,400;14;1,320;0,10;0,00;0,0;450;20;200;20;1;300;10;15;10;1;0;0;1;0;0
58;09/11/2018;15:06:09;00:00:57;400;20;20;20;0,01;3,17;-129,79;13,850;0,420;15;1,390;0,10;0,00;0,0;450;20;200;20;1;300;10;16;10;1;0;0;1;0;0
59;09/11/2018;15:06:10;00:00:58;400;20;20;20;0,01;3,17;-129,79;13,860;0,440;15;1,390;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
60;09/11/2018;15:06:11;00:00:59;400;20;20;20;0,01;3,15;-129,79;13,880;0,460;15;1,390;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
61;09/11/2018;15:06:12;00:01:00;400;20;20;20;0,01;3,15;-129,79;13,880;0,460;15;1,390;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
62;09/11/2018;15:06:13;00:01:01;400;20;20;20;0,01;3,13;-129,79;13,890;0,460;15;0,890;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
63;09/11/2018;15:06:14;00:01:02;400;20;20;20;0,01;3,11;-129,79;13,890;0,470;15;0,890;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
64;09/11/2018;15:06:15;00:01:03;400;20;20;20;0,01;3,11;-129,79;13,890;0,470;15;0,890;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
65;09/11/2018;15:06:16;00:01:04;400;20;20;20;0,01;3,09;-129,79;13,890;0,470;15;0,100;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
66;09/11/2018;15:06:17;00:01:05;400;20;20;20;0,01;3,07;-129,79;13,890;0,470;15;0,100;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
67;09/11/2018;15:06:18;00:01:06;400;20;20;20;0,01;3,07;-129,79;13,890;0,470;15;0,100;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
68;09/11/2018;15:06:19;00:01:07;400;20;20;20;0,01;3,07;-129,79;13,890;0,470;15;0,040;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
69;09/11/2018;15:06:20;00:01:08;400;20;20;20;0,01;3,04;-129,79;13,890;0,470;15;0,040;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
70;09/11/2018;15:06:21;00:01:09;400;20;20;20;0,01;3,03;-129,79;13,890;0,470;15;0,040;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
71;09/11/2018;15:06:22;00:01:10;400;20;20;20;0,01;3,03;-129,79;13,890;0,470;15;0,040;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
72;09/11/2018;15:06:23;00:01:11;400;20;20;20;0,01;3,02;-129,79;13,890;0,470;15;0,040;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
73;09/11/2018;15:06:24;00:01:12;400;20;20;20;0,01;3,02;-129,79;13,890;0,470;15;0,040;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
74;09/11/2018;15:06:25;00:01:13;400;20;20;20;0,01;3,02;-129,79;13,890;0,470;15;0,040;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
75;09/11/2018;15:06:26;00:01:14;400;20;20;20;0,01;3,02;-129,79;13,890;0,470;15;0,040;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
76;09/11/2018;15:06:27;00:01:15;400;20;20;20;0,01;3,02;-129,79;13,890;0,470;15;0,040;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
77;09/11/2018;15:06:28;00:01:16;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,040;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
78;09/11/2018;15:06:29;00:01:17;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,040;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
79;09/11/2018;15:06:30;00:01:18;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,010;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
80;09/11/2018;15:06:31;00:01:19;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,010;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
81;09/11/2018;15:06:32;00:01:20;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,010;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
82;09/11/2018;15:06:33;00:01:21;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,000;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
83;09/11/2018;15:06:34;00:01:22;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,000;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
84;09/11/2018;15:06:35;00:01:23;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,000;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
85;09/11/2018;15:06:36;00:01:24;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,030;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
86;09/11/2018;15:06:37;00:01:25;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,030;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
87;09/11/2018;15:06:38;00:01:26;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,030;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
88;09/11/2018;15:06:39;00:01:27;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,000;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
89;09/11/2018;15:06:40;00:01:28;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,000;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
90;09/11/2018;15:06:41;00:01:29;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,000;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
91;09/11/2018;15:06:42;00:01:30;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,000;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
92;09/11/2018;15:06:43;00:01:31;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,010;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
93;09/11/2018;15:06:44;00:01:32;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,010;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
94;09/11/2018;15:06:45;00:01:33;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,010;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
95;09/11/2018;15:06:46;00:01:34;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,010;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
96;09/11/2018;15:06:47;00:01:35;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,010;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
97;09/11/2018;15:06:48;00:01:36;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,010;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
98;09/11/2018;15:06:49;00:01:37;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;0,010;0,10;0,00;0,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
99;09/11/2018;15:06:50;00:01:38;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;-0,010;0,37;3,61;0,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
100;09/11/2018;15:06:51;00:01:39;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;-0,010;0,44;3,97;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
101;09/11/2018;15:06:52;00:01:40;400;20;20;20;0,01;3,03;-129,79;13,900;0,480;15;-0,010;0,46;3,96;1,8;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
102;09/11/2018;15:06:53;00:01:41;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;-0,040;0,47;3,96;1,9;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
103;09/11/2018;15:06:54;00:01:42;400;20;20;20;0,01;3,02;-129,79;13,900;0,480;15;-0,040;0,47;3,95;1,9;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
104;09/11/2018;15:06:55;00:01:43;400;20;20;20;0,01;3,02;-129,79;13,890;0,470;15;-0,040;0,48;3,96;1,9;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
105;09/11/2018;15:06:56;00:01:44;400;20;20;20;0,01;3,02;-129,79;13,890;0,470;15;-0,060;0,49;3,96;1,9;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
106;09/11/2018;15:06:57;00:01:45;400;20;20;21;0,01;3,02;-129,79;13,890;0,470;15;-0,060;0,49;3,96;1,9;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
107;09/11/2018;15:06:58;00:01:46;400;20;21;21;0,01;3,02;-129,79;13,890;0,470;15;-0,060;0,49;3,95;1,9;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
108;09/11/2018;15:06:59;00:01:47;400;20;21;21;0,01;3,02;-129,79;13,890;0,470;15;-0,040;0,50;3,95;2,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
109;09/11/2018;15:07:00;00:01:48;400;20;21;22;0,01;3,02;-129,79;13,890;0,470;15;-0,040;0,50;3,94;2,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
110;09/11/2018;15:07:01;00:01:49;400;20;21;23;0,01;3,02;-129,79;13,890;0,470;15;-0,040;0,50;3,91;2,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
111;09/11/2018;15:07:02;00:01:50;400;20;21;23;0,01;3,02;-129,79;13,890;0,470;15;-0,040;0,51;3,94;2,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
112;09/11/2018;15:07:03;00:01:51;400;20;22;24;0,01;3,02;-129,80;13,890;0,470;15;-0,040;0,51;3,93;2,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
113;09/11/2018;15:07:04;00:01:52;400;20;22;24;0,01;3,02;-129,79;13,890;0,470;15;-0,040;0,51;3,93;2,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
114;09/11/2018;15:07:05;00:01:53;400;20;23;25;0,01;3,02;-129,79;13,890;0,470;15;-0,040;0,51;3,93;2,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
115;09/11/2018;15:07:06;00:01:54;400;20;23;25;0,01;3,02;-129,79;13,890;0,470;15;-0,010;0,52;3,93;2,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
116;09/11/2018;15:07:07;00:01:55;400;20;23;26;0,01;3,02;-129,79;13,890;0,470;15;-0,010;0,52;3,93;2,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
117;09/11/2018;15:07:08;00:01:56;400;20;23;26;0,01;3,02;-129,79;13,890;0,470;15;-0,010;0,52;3,93;2,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
118;09/11/2018;15:07:09;00:01:57;400;20;24;27;0,01;3,02;-129,78;13,890;0,470;15;-0,010;0,52;3,93;2,0;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
119;09/11/2018;15:07:10;00:01:58;400;20;25;28;0,01;3,02;-129,79;13,890;0,470;15;-0,020;0,52;3,92;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
120;09/11/2018;15:07:11;00:01:59;400;20;25;28;0,01;3,02;-129,79;13,890;0,470;15;-0,020;0,52;3,91;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
121;09/11/2018;15:07:12;00:02:00;400;20;26;29;0,01;3,02;-129,79;13,890;0,470;15;-0,020;0,53;3,93;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
122;09/11/2018;15:07:13;00:02:01;400;20;26;30;0,01;3,02;-129,79;13,890;0,470;15;-0,040;0,53;3,90;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
123;09/11/2018;15:07:14;00:02:02;400;20;26;30;0,01;3,02;-129,79;13,890;0,470;15;-0,040;0,53;3,92;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
124;09/11/2018;15:07:15;00:02:03;400;20;27;31;0,01;3,02;-129,79;13,890;0,470;15;-0,040;0,53;3,92;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
125;09/11/2018;15:07:16;00:02:04;400;20;27;31;0,01;3,02;-129,79;13,890;0,470;15;-0,040;0,53;3,92;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
126;09/11/2018;15:07:17;00:02:05;400;20;28;32;0,01;3,02;-129,79;13,890;0,470;15;-0,020;0,53;3,92;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
127;09/11/2018;15:07:18;00:02:06;400;20;29;32;0,01;3,02;-129,79;13,890;0,470;15;-0,020;0,54;3,92;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
128;09/11/2018;15:07:19;00:02:07;400;20;29;33;0,01;3,02;-129,79;13,890;0,470;15;-0,020;0,54;3,92;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
129;09/11/2018;15:07:20;00:02:08;400;20;30;34;0,01;3,03;-129,79;13,890;0,470;15;0,010;0,54;3,92;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
130;09/11/2018;15:07:21;00:02:09;400;20;30;34;0,01;3,03;-129,79;13,890;0,470;15;0,010;0,54;3,89;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
131;09/11/2018;15:07:22;00:02:10;400;20;31;35;0,01;3,02;-129,79;13,890;0,470;15;0,010;0,54;3,92;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
132;09/11/2018;15:07:23;00:02:11;400;20;31;36;0,01;3,02;-129,79;13,890;0,470;15;-0,010;0,54;3,91;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
133;09/11/2018;15:07:24;00:02:12;400;20;31;36;0,01;3,02;-129,79;13,890;0,470;15;-0,010;0,54;3,91;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
134;09/11/2018;15:07:25;00:02:13;400;20;32;37;0,01;3,02;-129,79;13,880;0,470;15;-0,010;0,55;3,91;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
135;09/11/2018;15:07:26;00:02:14;400;20;32;37;0,01;3,02;-129,79;13,880;0,460;15;-0,010;0,55;3,89;2,1;450;450;200;20;1;300;10;16;10;1;12;2;1;1;30
