No.;Date;Temps;P.Temps;AV Pyrometer;AV MTC1;AV PTC Top;AV PTC Bottom;AV Press. abs. 1;AV Press. abs. 2;AV Press. rel.;AV Abs. Piston T;AV Rel. Piston T;AV Force;AV Speed;I RMS;U RMS;AV Heating Power;SV Temperature  ;SV Start Temp. T;SV Max. TC Temp.;SV Rel. press.  ;SV Start vacuum ;SV Vac. Main Val;SV Max. piston t;SV Force        ;SV Speed        ;SV Put on force ;SV Pulse time   ;SV Pause time   ;SV Pulses per bu;SV Pause between;SV Y Heating    
110;09/11/2018;15:32:41;00:01:49;400;48;29;32;0,01;2,77;-129,79;16,840;0,420;15;-0,080;0,48;3,53;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
111;09/11/2018;15:32:42;00:01:50;400;48;29;33;0,01;2,78;-129,79;16,840;0,420;15;-0,080;0,48;3,54;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
112;09/11/2018;15:32:43;00:01:51;400;48;29;33;0,01;2,78;-129,78;16,840;0,420;15;-0,080;0,48;3,54;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
113;09/11/2018;15:32:44;00:01:52;400;48;29;33;0,01;2,78;-129,78;16,840;0,420;15;-0,070;0,48;3,54;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
114;09/11/2018;15:32:45;00:01:53;400;48;30;34;0,01;2,78;-129,79;16,840;0,420;15;-0,070;0,48;3,53;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
115;09/11/2018;15:32:46;00:01:54;400;48;30;34;0,01;2,78;-129,79;16,840;0,420;15;-0,070;0,48;3,53;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
116;09/11/2018;15:32:47;00:01:55;400;48;30;34;0,01;2,78;-129,79;16,830;0,410;15;-0,070;0,48;3,53;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
117;09/11/2018;15:32:48;00:01:56;400;48;31;35;0,01;2,78;-129,78;16,830;0,410;15;-0,070;0,48;3,51;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
118;09/11/2018;15:32:49;00:01:57;400;48;31;35;0,01;2,78;-129,79;16,830;0,410;15;-0,070;0,48;3,54;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
119;09/11/2018;15:32:50;00:01:58;400;48;31;35;0,01;2,78;-129,79;16,830;0,410;15;-0,090;0,48;3,53;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
120;09/11/2018;15:32:51;00:01:59;400;48;31;35;0,01;2,78;-129,79;16,830;0,410;15;-0,090;0,48;3,54;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
121;09/11/2018;15:32:52;00:02:00;400;48;31;36;0,01;2,78;-129,79;16,830;0,410;15;-0,090;0,48;3,53;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
122;09/11/2018;15:32:53;00:02:01;400;48;32;36;0,01;2,78;-129,79;16,830;0,410;15;-0,090;0,48;3,53;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
123;09/11/2018;15:32:54;00:02:02;400;48;32;36;0,01;2,78;-129,79;16,830;0,410;15;-0,090;0,49;3,54;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
124;09/11/2018;15:32:55;00:02:03;400;48;32;37;0,01;2,78;-129,79;16,820;0,400;15;-0,090;0,49;3,54;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
125;09/11/2018;15:32:56;00:02:04;400;48;33;37;0,01;2,77;-129,78;16,820;0,400;15;-0,090;0,49;3,54;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
126;09/11/2018;15:32:57;00:02:05;400;48;33;37;0,01;2,77;-129,79;16,820;0,400;15;-0,090;0,49;3,53;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
127;09/11/2018;15:32:58;00:02:06;400;48;33;38;0,01;2,77;-129,79;16,820;0,400;15;-0,090;0,49;3,54;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
128;09/11/2018;15:32:59;00:02:07;400;48;33;38;0,01;2,77;-129,79;16,820;0,400;15;-0,090;0,49;3,54;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
129;09/11/2018;15:33:00;00:02:08;400;48;33;38;0,01;2,77;-129,79;16,820;0,400;15;-0,090;0,48;3,52;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
130;09/11/2018;15:33:01;00:02:09;400;48;34;38;0,01;2,76;-129,78;16,820;0,400;15;-0,060;0,49;3,54;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
131;09/11/2018;15:33:02;00:02:10;400;48;34;39;0,01;2,77;-129,79;16,820;0,400;15;-0,060;0,49;3,52;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
132;09/11/2018;15:33:03;00:02:11;400;48;34;39;0,01;2,77;-129,79;16,810;0,400;15;-0,060;0,49;3,54;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
133;09/11/2018;15:33:04;00:02:12;400;48;34;39;0,01;2,77;-129,79;16,810;0,390;15;-0,060;0,49;3,53;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
134;09/11/2018;15:33:05;00:02:13;400;48;34;39;0,01;2,77;-129,79;16,810;0,390;15;-0,060;0,49;3,51;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
135;09/11/2018;15:33:06;00:02:14;400;48;35;40;0,01;2,77;-129,78;16,810;0,390;15;-0,060;0,49;3,53;1,7;450;450;200;20;1;300;10;16;10;1;12;2;1;1;25
